timestamp,stream,waveform,gas,lead,sample_count,min,max,mean
2026-04-22T11:35:39.640000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:39.640000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:39.640000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.11,-0.124
2026-04-22T11:35:39.640000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:40.034000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:40.034000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:40.034000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:40.034000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:40.034000,SBX_ANAES_WAVE,pressure,,,10,-0.13,-0.11,-0.119
2026-04-22T11:35:40.034000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:40.435000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:40.435000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:40.435000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:40.435000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:40.435000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.12,-0.132
2026-04-22T11:35:40.435000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:40.838000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:40.838000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:40.838000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:40.838000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:40.838000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.12,-0.134
2026-04-22T11:35:40.838000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:41.306000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:41.306000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:41.306000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:41.306000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
